id,date_updated,answer_text,is_right,question_id,image_url
134,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_GMM_GRUPO=social,False,78,https://drive.google.com/uc?export=view&id=1-DJw-JliL9w3HBYgT06MA9OkTY5OXL6u
135,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_GMM_GRUPO=visual,False,79,https://drive.google.com/uc?export=view&id=1-78-Dd34Kwo0Gamka0XOmqoGIxXkXgt4
136,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_GMM_GRUPO=suelo,False,80,https://drive.google.com/uc?export=view&id=1-Ewnf1AF2G3AwTMdCvtP7erwijzZhlaI
137,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_DR=0.0_REG=0.9_GRUPO=all,False,81,https://drive.google.com/uc?export=view&id=1-57a02C1_u9kkeM0bQanSKV-N2HElbj_
138,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_DR=0.0_REG=0.9_GRUPO=social,False,82,https://drive.google.com/uc?export=view&id=1-0ji3lgfxwvHjabMj25cxGmPnA7-H4Sg
139,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_DR=0.0_REG=0.9_GRUPO=visual,False,83,https://drive.google.com/uc?export=view&id=1Pxl3eMYNwrqRiUEGFFK_eL5-g8Ua9Wgc
140,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_DR=0.0_REG=0.9_GRUPO=suelo,False,84,https://drive.google.com/uc?export=view&id=1-2_ME4uW1GnTjWFBKORwqd4cCW3Smc-O
141,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_GMM_GRUPO=social,False,57,https://drive.google.com/uc?export=view&id=1-DJw-JliL9w3HBYgT06MA9OkTY5OXL6u
142,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_GMM_GRUPO=visual,False,58,https://drive.google.com/uc?export=view&id=1-78-Dd34Kwo0Gamka0XOmqoGIxXkXgt4
143,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_GMM_GRUPO=suelo,False,59,https://drive.google.com/uc?export=view&id=1-Ewnf1AF2G3AwTMdCvtP7erwijzZhlaI
144,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_DR=0.0_REG=0.9_GRUPO=social,False,60,https://drive.google.com/uc?export=view&id=1-0ji3lgfxwvHjabMj25cxGmPnA7-H4Sg
145,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_DR=0.0_REG=0.9_GRUPO=visual,False,61,https://drive.google.com/uc?export=view&id=1Pxl3eMYNwrqRiUEGFFK_eL5-g8Ua9Wgc
146,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_DR=0.0_REG=0.9_GRUPO=suelo,False,62,https://drive.google.com/uc?export=view&id=1-2_ME4uW1GnTjWFBKORwqd4cCW3Smc-O
147,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_GMM_GRUPO=social,False,63,https://drive.google.com/uc?export=view&id=1-6u1f_ida-6I5bsdkO6wgFXuT0K4Ybir
148,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_GMM_GRUPO=visual,False,64,https://drive.google.com/uc?export=view&id=1tSp2qetxxAFWXkcXi9k5zTDHIvMI7ux8
149,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_GMM_GRUPO=suelo,False,65,https://drive.google.com/uc?export=view&id=1-FYAgjz6M2fGFtsbzvasp0JgAIqxMeCY
150,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_DR=0.2_REG=1_GRUPO=social,False,66,https://drive.google.com/uc?export=view&id=10ATCkr-OmncrcL9zt8uxaNbwQ3RyjGV2
151,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_DR=0.2_REG=1_GRUPO=visual,False,67,https://drive.google.com/uc?export=view&id=1PpcPBRn5Vb7vyrY1BZLlcTiePvg9qINN
152,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_DR=0.2_REG=1_GRUPO=suelo,False,68,https://drive.google.com/uc?export=view&id=1-1xAVj-0eNroie0GlAdCO9BNBqD6XIuH
153,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_DR=0.0_REG=0.9_GRUPO=all,False,69,https://drive.google.com/uc?export=view&id=1-57a02C1_u9kkeM0bQanSKV-N2HElbj_
154,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_DR=0.0_REG=0.9_GRUPO=social,False,70,https://drive.google.com/uc?export=view&id=1-0ji3lgfxwvHjabMj25cxGmPnA7-H4Sg
155,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_DR=0.0_REG=0.9_GRUPO=visual,False,71,https://drive.google.com/uc?export=view&id=1Pxl3eMYNwrqRiUEGFFK_eL5-g8Ua9Wgc
156,2022-05-06 00:00:00.000,UA=Persona_ESC=PROVIDENCIA-ÑUÑOA_DR=0.0_REG=0.9_GRUPO=suelo,False,72,https://drive.google.com/uc?export=view&id=1-2_ME4uW1GnTjWFBKORwqd4cCW3Smc-O
157,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_DR=0.2_REG=1_GRUPO=all,False,73,https://drive.google.com/uc?export=view&id=1-HVbdys_nmikZvlOHAPc7u4j403K-dOA
158,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_DR=0.2_REG=1_GRUPO=social,False,74,https://drive.google.com/uc?export=view&id=10ATCkr-OmncrcL9zt8uxaNbwQ3RyjGV2
159,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_DR=0.2_REG=1_GRUPO=visual,False,75,https://drive.google.com/uc?export=view&id=1PpcPBRn5Vb7vyrY1BZLlcTiePvg9qINN
160,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_DR=0.2_REG=1_GRUPO=suelo,False,76,https://drive.google.com/uc?export=view&id=1-1xAVj-0eNroie0GlAdCO9BNBqD6XIuH
161,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_GMM_GRUPO=all,False,77,https://drive.google.com/uc?export=view&id=1-IIgcJNpzv9sRc9zJT80NlLAezMslMJF
162,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_GMM_GRUPO=social,False,78,https://drive.google.com/uc?export=view&id=1-6u1f_ida-6I5bsdkO6wgFXuT0K4Ybir
163,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_GMM_GRUPO=visual,False,79,https://drive.google.com/uc?export=view&id=1tSp2qetxxAFWXkcXi9k5zTDHIvMI7ux8
164,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_GMM_GRUPO=suelo,False,80,https://drive.google.com/uc?export=view&id=1-FYAgjz6M2fGFtsbzvasp0JgAIqxMeCY
165,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_DR=0.2_REG=1_GRUPO=all,False,81,https://drive.google.com/uc?export=view&id=1-HVbdys_nmikZvlOHAPc7u4j403K-dOA
166,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_DR=0.2_REG=1_GRUPO=social,False,82,https://drive.google.com/uc?export=view&id=10ATCkr-OmncrcL9zt8uxaNbwQ3RyjGV2
167,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_DR=0.2_REG=1_GRUPO=visual,False,83,https://drive.google.com/uc?export=view&id=1PpcPBRn5Vb7vyrY1BZLlcTiePvg9qINN
168,2022-05-06 00:00:00.000,UA=Manzana_ESC=PROVIDENCIA-ÑUÑOA_DR=0.2_REG=1_GRUPO=suelo,False,84,https://drive.google.com/uc?export=view&id=1-1xAVj-0eNroie0GlAdCO9BNBqD6XIuH
