id,answer_id,comment,date_created,reason,session
1176,83,sin comentario,2022-02-17 16:04:12.089,sin razón,1718763085
1177,91,sin comentario,2022-02-17 16:04:16.337,sin razón,1718763085
1178,90,sin comentario,2022-02-17 16:04:19.260,sin razón,1718763085
1179,101,sin comentario,2022-02-17 16:04:25.106,sin razón,1718763085
1180,84,sin comentario,2022-02-17 16:04:27.614,sin razón,1718763085
1181,109,sin comentario,2022-02-17 16:04:30.348,sin razón,1718763085
1182,65,sin comentario,2022-02-17 16:04:32.451,sin razón,1718763085
1183,64,sin comentario,2022-02-17 16:04:36.084,sin razón,1718763085
1184,59,sin comentario,2022-02-17 16:04:38.006,sin razón,1718763085
1185,108,sin comentario,2022-02-17 16:04:40.818,sin razón,1718763085
1186,97,sin comentario,2022-02-17 16:04:43.984,sin razón,1719980746
1187,70,sin comentario,2022-02-17 16:04:44.541,sin razón,1718763085
1188,30,sin comentario,2022-02-17 16:04:57.185,sin razón,1719980746
1189,34,sin comentario,2022-02-17 16:05:03.654,sin razón,1719980746
1190,37,sin comentario,2022-02-17 16:05:20.659,sin razón,1719980746
1191,9,sin comentario,2022-02-17 16:05:36.968,sin razón,1719980746
1192,50,sin comentario,2022-02-17 16:33:36.540,sin razón,1720979398
1193,2,sin comentario,2022-02-17 16:42:09.627,sin razón,1721281988
1194,39,sin comentario,2022-02-17 16:42:20.320,sin razón,1721281988
1195,68,sin comentario,2022-02-17 16:42:37.705,sin razón,1721281988
1196,67,sin comentario,2022-02-17 16:42:46.286,sin razón,1721281988
1197,41,sin comentario,2022-02-17 16:42:52.537,sin razón,1721281988
1198,37,sin comentario,2022-02-17 16:42:59.441,sin razón,1721281988
1199,57,sin comentario,2022-02-17 16:43:04.363,sin razón,1721281988
1200,25,sin comentario,2022-02-17 16:43:13.959,sin razón,1721281988
1201,78,sin comentario,2022-02-17 16:43:24.003,sin razón,1721281988
1202,24,sin comentario,2022-02-17 16:43:27.595,sin razón,1721281988
1203,42,sin comentario,2022-02-17 16:43:35.108,sin razón,1721281988
1204,66,sin comentario,2022-02-17 16:43:39.879,sin razón,1721281988
1205,20,sin comentario,2022-02-17 16:43:44.629,sin razón,1721281988
1206,72,sin comentario,2022-02-17 16:43:49.148,sin razón,1721281988
1207,65,sin comentario,2022-02-17 16:43:53.446,sin razón,1721281988
1208,60,sin comentario,2022-02-17 16:43:58.703,sin razón,1721281988
1209,3,sin comentario,2022-02-17 16:44:05.730,sin razón,1721281988
1210,55,sin comentario,2022-02-17 16:44:08.881,sin razón,1721281988
1211,86,sin comentario,2022-02-17 16:44:15.248,sin razón,1721281988
1212,40,sin comentario,2022-02-17 16:44:20.839,sin razón,1721281988
1213,34,sin comentario,2022-02-17 16:44:25.248,sin razón,1721281988
1214,38,sin comentario,2022-02-17 16:44:28.791,sin razón,1721281988
1215,83,sin comentario,2022-02-17 16:44:35.197,sin razón,1721281988
1216,52,sin comentario,2022-02-17 16:44:46.950,sin razón,1721281988
1217,101,sin comentario,2022-02-17 16:44:50.889,sin razón,1721281988
1218,23,sin comentario,2022-02-17 16:44:53.355,sin razón,1721281988
1219,44,sin comentario,2022-02-17 16:44:56.255,sin razón,1721281988
1220,31,sin comentario,2022-02-17 16:44:59.640,sin razón,1721281988
1221,21,sin comentario,2022-02-17 16:45:02.746,sin razón,1721281988
1222,14,sin comentario,2022-02-17 16:45:05.389,sin razón,1721281988
1223,51,sin comentario,2022-02-17 16:45:08.280,sin razón,1721281988
1224,105,sin comentario,2022-02-17 16:45:12.152,sin razón,1721281988
1225,61,sin comentario,2022-02-17 16:45:14.557,sin razón,1721281988
1226,89,sin comentario,2022-02-17 16:45:17.688,sin razón,1721281988
1227,109,sin comentario,2022-02-17 16:45:20.891,sin razón,1721281988
1228,19,sin comentario,2022-02-17 16:45:25.023,sin razón,1721281988
1229,71,sin comentario,2022-02-17 16:45:27.675,sin razón,1721281988
1230,84,sin comentario,2022-02-17 16:45:31.774,sin razón,1721281988
1231,17,sin comentario,2022-02-17 16:45:34.897,sin razón,1721281988
1232,106,sin comentario,2022-02-17 16:45:38.114,sin razón,1721281988
1233,64,sin comentario,2022-02-17 16:45:40.805,sin razón,1721281988
1234,36,sin comentario,2022-02-17 16:45:44.339,sin razón,1721281988
1235,43,sin comentario,2022-02-17 16:45:48.940,sin razón,1721281988
1236,56,sin comentario,2022-02-17 16:45:52.056,sin razón,1721281988
1237,91,sin comentario,2022-02-17 16:45:57.690,sin razón,1721281988
1238,63,sin comentario,2022-02-17 16:46:00.089,sin razón,1721281988
1239,46,sin comentario,2022-02-17 16:46:03.056,sin razón,1721281988
1240,29,sin comentario,2022-02-17 16:46:05.790,sin razón,1721281988
1241,48,sin comentario,2022-02-17 16:46:24.510,sin razón,1721281988
1242,18,sin comentario,2022-02-17 16:46:27.875,sin razón,1721281988
1243,82,sin comentario,2022-02-17 16:46:34.097,sin razón,1721281988
1244,13,sin comentario,2022-02-17 16:46:38.427,sin razón,1721281988
1245,110,sin comentario,2022-02-17 16:46:41.656,sin razón,1721281988
1246,47,sin comentario,2022-02-17 16:46:44.306,sin razón,1721281988
1247,62,sin comentario,2022-02-17 16:46:46.852,sin razón,1721281988
1248,88,sin comentario,2022-02-17 16:46:49.699,sin razón,1721281988
1249,10,sin comentario,2022-02-17 17:07:31.626,sin razón,1722098699
1250,9,sin comentario,2022-02-17 17:07:55.635,sin razón,1722098699
1251,39,sin comentario,2022-02-17 17:08:08.524,sin razón,1722098699
1252,43,sin comentario,2022-02-17 17:08:19.404,sin razón,1722098699
1253,53,sin comentario,2022-02-17 17:08:24.138,sin razón,1722098699
1254,80,sin comentario,2022-02-17 17:08:34.402,sin razón,1722098699
1255,47,sin comentario,2022-02-17 17:08:40.327,sin razón,1722098699
1256,91,sin comentario,2022-02-17 17:08:48.673,sin razón,1722098699
1257,34,sin comentario,2022-02-17 17:08:57.820,sin razón,1722098699
1258,14,sin comentario,2022-02-17 17:11:26.548,sin razón,1722098699
1259,55,sin comentario,2022-02-17 17:11:33.334,sin razón,1722098699
1260,20,sin comentario,2022-02-17 17:11:38.301,sin razón,1722098699
1261,50,sin comentario,2022-02-17 17:11:52.658,sin razón,1722098699
1262,68,sin comentario,2022-02-17 17:11:59.665,sin razón,1722098699
1263,102,sin comentario,2022-02-17 17:12:04.130,sin razón,1722098699
1264,74,sin comentario,2022-02-17 17:12:08.838,sin razón,1722098699
1265,38,sin comentario,2022-02-17 17:12:13.861,sin razón,1722098699
1266,88,sin comentario,2022-02-17 17:12:16.734,sin razón,1722098699
1267,28,sin comentario,2022-02-17 17:12:24.107,sin razón,1722098699
